track1,track2,dtw_dist,period
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run,6.976974046609719,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run,10.820061611352616,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run,10.482595089990399,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,139.0745188997994,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,13.245198824848728,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,69.43781701281249,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,63.50556250502731,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,151.20369017643503,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,74.09894654755885,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ_run_walk_long,53.0209261967768,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,71.99930610307977,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,62.58465917631634,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,47.057973813759,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,81.8431344706588,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,21.565807710285483,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,3.7301127695994682,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,9.497899670373277,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Bolg_AZ__nordwalk,34.875580934954854,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free","Drammen_1,2_C_Sp_L",9.553336333692195,0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.7339041740620447,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,6.195707739346757,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,7.28770928237327,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,7.39636511107271,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,4.468456948824724,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,9.163585659077603,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,5.397221945697969,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.357626695524369,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,12.485790933147388,20478.0-25598.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,5.260351862836998,23038.0-28157.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.069236625161117,25598.0-30717.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.1388460002028284,28157.0-33277.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,39.460792433242474,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,60.777475072337076,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,44.79404938795533,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,12.81598239995337,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,28.302334512221535,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,27.42766651931526,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,28.131942491087795,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,15.899614425917555,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,3.2947567210306223,20478.0-25598.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,5.227981689920487,23038.0-28157.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,5.317746486251291,25598.0-30717.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,3.4884512806764216,28157.0-33277.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,5.073860307035792,30717.0-35837.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,4.185249246210145,33277.0-38397.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,142.29329286597408,35837.0-40956.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Nor_LiHam_AZ_roller_climb,57.64726244351512,38397.0-43516.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_cross_race,4.053682352150575,0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,5.29293582217191,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,5.895568088772743,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,5.937798082842108,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,2.399597872183048,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,3.6883750289418367,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,2.8312384831952504,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,7.541935734409173,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,6.266298652758762,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_imit,5.307702488294169,20478.0-25598.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,1.730535710372776,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,4.025528399704944,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,7.43540531426107,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,8.103957352797712,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,9.050089014062955,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,8.248152345903362,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,8.806998662042227,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,6.4042280286626045,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,6.655602643644503,20478.0-25598.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,7.492543919799798,23038.0-28157.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,6.891536643207058,25598.0-30717.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,8.48942654511026,28157.0-33277.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,5.654050830354222,30717.0-35837.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,6.665927538212438,33277.0-38397.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,6.485046441423756,35837.0-40956.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,4.37657049862002,38397.0-43516.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller_1,4.121402362773546,40956.0-46076.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,2.2585994092507393,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,3.185104582148272,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,5.24379161896949,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,7.367107722502069,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,7.34757054506975,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,6.061522896793466,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,4.1571650636550785,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,2.2965121308848033,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,3.613645080934592,20478.0-25598.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,3.1447205015251383,23038.0-28157.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",Otepa_AZ_roller,3.538349111608946,25598.0-30717.0
"Lahti_5_C_Relay_L_2,5kmx2_Free","PyeongChang_1,4_C_Sp_L",8.522886079790263,0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free","PyeongChang_1,4_C_TSp_L",7.510712513759161,0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,3.3938495814084035,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,3.329934909312716,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,3.053336061100461,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,3.6147192114291946,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,3.826486168726017,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",PyeongChang_15_Skiathlon_L,2.1934223081848554,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,4.045341748255596,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,5.733956953505971,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,5.279737220526989,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,6.172799161855747,7679.0-12799.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,5.100311715016915,10239.0-15359.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,4.2759162945978115,12799.0-17918.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,3.428364581964389,15359.0-20478.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_imit,4.15744878986266,17918.0-23038.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_roller,18.114077563392975,0.0-5120.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_roller,3.893325557864573,2560.0-7679.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_roller,18.729168962340076,5120.0-10239.0
"Lahti_5_C_Relay_L_2,5kmx2_Free",St-Pete_AZ_roller,18.218489489771365,7679.0-12799.0
Nor_LiHam_AZ_roller_climb,Lahti_30_F_Mst_L,197.1078834421454,0-39154.0
Nor_LiHam_AZ_roller_climb,Bolg_AZ_roller,180.86929262369702,0-39154.0
Nor_LiHam_AZ_roller_climb,Bolg_AZ_roller_climb,109.14238488431306,0-39154.0
Nor_LiHam_AZ_roller_climb,Bolg_AZ_run,169.5966424203029,0-39154.0
Nor_LiHam_AZ_roller_climb,Bolg_AZ_run_walk_long,64.27688700261494,0-39154.0
Nor_LiHam_AZ_roller_climb,Bolg_AZ__nordwalk,104.82896081703551,0-39154.0
Nor_LiHam_AZ_roller_climb,"Drammen_1,2_C_Sp_L",211.638282958507,0-39154.0
Nor_LiHam_AZ_roller_climb,Holmenkollen_30_C_Mst_L2017-03-12.gpx,176.66984418555876,0-39154.0
Nor_LiHam_AZ_roller_climb,"Lahti_1,3_C_TSp_L",206.24401648146292,0-39154.0
Nor_LiHam_AZ_roller_climb,"Lahti_1,4_C_Sp_L",211.20058546233105,0-39154.0
Nor_LiHam_AZ_roller_climb,Lahti_10_C_Ind_L,196.04552052381626,0-39154.0
Nor_LiHam_AZ_roller_climb,Lahti_15_Skiathlon_L,194.23344178812752,0-39154.0
Nor_LiHam_AZ_roller_climb,"Lahti_5_C_Relay_L_2,5kmx2_Class",203.41225194275762,0-39154.0
Nor_LiHam_AZ_roller_climb,"Lahti_5_C_Relay_L_2,5kmx2_Free",196.87968749747478,0-39154.0
Nor_LiHam_AZ_roller_climb,Otepa_AZ_cross_race,204.46201835688035,0-39154.0
Nor_LiHam_AZ_roller_climb,Otepa_AZ_imit,194.42438584136144,0-39154.0
Nor_LiHam_AZ_roller_climb,Otepa_AZ_roller_1,199.9585260957952,0-39154.0
Nor_LiHam_AZ_roller_climb,Otepa_AZ_roller,199.47993539954527,0-39154.0
Nor_LiHam_AZ_roller_climb,"PyeongChang_1,4_C_Sp_L",209.889045146665,0-39154.0
Nor_LiHam_AZ_roller_climb,"PyeongChang_1,4_C_TSp_L",209.1287183451261,0-39154.0
Nor_LiHam_AZ_roller_climb,PyeongChang_15_Skiathlon_L,198.71382015303,0-39154.0
Nor_LiHam_AZ_roller_climb,St-Pete_AZ_imit,198.4035728244513,0-39154.0
Nor_LiHam_AZ_roller_climb,St-Pete_AZ_roller,125.18835184542151,0-39154.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,6.314893044119243,0.0-4537.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,6.820676895831486,2269.0-6806.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,7.838958541379633,4537.0-9074.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,3.8437340650859406,6806.0-11343.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,7.1398389748001785,9074.0-13611.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,7.149975497438847,11343.0-15880.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,8.529570665149878,13611.0-18148.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,4.665781373280956,15880.0-20417.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,7.3224960424714745,18148.0-22685.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,5.764546452487532,20417.0-24954.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,7.5627705017773295,22685.0-27222.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,4.069374777803858,24954.0-29491.0
Otepa_AZ_cross_race,Lahti_30_F_Mst_L,5.502474090102757,27222.0-31759.0
Otepa_AZ_cross_race,Bolg_AZ_roller,2.8706928954353894,0.0-4537.0
Otepa_AZ_cross_race,Bolg_AZ_roller,4.542368234472773,2269.0-6806.0
Otepa_AZ_cross_race,Bolg_AZ_roller,6.354075014015895,4537.0-9074.0
Otepa_AZ_cross_race,Bolg_AZ_roller,2.4461019690470818,6806.0-11343.0
Otepa_AZ_cross_race,Bolg_AZ_roller,6.4012000667715485,9074.0-13611.0
Otepa_AZ_cross_race,Bolg_AZ_roller,12.201219805522637,11343.0-15880.0
Otepa_AZ_cross_race,Bolg_AZ_roller,3.221694587734046,13611.0-18148.0
Otepa_AZ_cross_race,Bolg_AZ_roller,2.369825095739573,15880.0-20417.0
Otepa_AZ_cross_race,Bolg_AZ_roller,2.5745083836294094,18148.0-22685.0
Otepa_AZ_cross_race,Bolg_AZ_roller,9.84253645214146,20417.0-24954.0
Otepa_AZ_cross_race,Bolg_AZ_roller,5.3061673061416075,22685.0-27222.0
Otepa_AZ_cross_race,Bolg_AZ_roller,3.21901035225489,24954.0-29491.0
Otepa_AZ_cross_race,Bolg_AZ_roller,3.0802145817368345,27222.0-31759.0
Otepa_AZ_cross_race,Bolg_AZ_roller,5.6282829739566465,29491.0-34028.0
Otepa_AZ_cross_race,Bolg_AZ_roller,3.143457011276662,31759.0-36297.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,50.03513053891065,0.0-4537.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,38.06585219756606,2269.0-6806.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,50.95051978752472,4537.0-9074.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,72.64213668141117,6806.0-11343.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,75.16727795594123,9074.0-13611.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,65.50514124676441,11343.0-15880.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,70.48890618497205,13611.0-18148.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,69.42400660251968,15880.0-20417.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,60.22983219105882,18148.0-22685.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,398.2968921078656,20417.0-24954.0
Otepa_AZ_cross_race,Bolg_AZ_roller_climb,114.0503869389687,22685.0-27222.0
Otepa_AZ_cross_race,Bolg_AZ_run,13.825370652969006,0.0-4537.0
Otepa_AZ_cross_race,Bolg_AZ_run,3.284693715378431,2269.0-6806.0
Otepa_AZ_cross_race,Bolg_AZ_run,3.183021397112096,4537.0-9074.0
Otepa_AZ_cross_race,Bolg_AZ_run,3.569543593370707,6806.0-11343.0
Otepa_AZ_cross_race,Bolg_AZ_run,3.791075000811727,9074.0-13611.0
Otepa_AZ_cross_race,Bolg_AZ_run,4.5327653039693905,11343.0-15880.0
Otepa_AZ_cross_race,Bolg_AZ_run,5.26896871632886,13611.0-18148.0
Otepa_AZ_cross_race,Bolg_AZ_run,17.914695666084587,15880.0-20417.0
Otepa_AZ_cross_race,Bolg_AZ_run,14.622829813458315,18148.0-22685.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,142.22252536501594,0.0-4537.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,8.436934904020159,2269.0-6806.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,46.58637106847307,4537.0-9074.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,74.73061786873586,6806.0-11343.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,47.78843922653741,9074.0-13611.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,147.81011094337182,11343.0-15880.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,51.641910524736076,13611.0-18148.0
Otepa_AZ_cross_race,Bolg_AZ_run_walk_long,59.73296106895112,15880.0-20417.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,65.2446183546052,0.0-4537.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,81.77207096090525,2269.0-6806.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,42.18266051436613,4537.0-9074.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,81.91969820499213,6806.0-11343.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,49.59282750405516,9074.0-13611.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,12.280565287113179,11343.0-15880.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,1.8078914286069445,13611.0-18148.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,6.452323552561692,15880.0-20417.0
Otepa_AZ_cross_race,Bolg_AZ__nordwalk,36.58969181646298,18148.0-22685.0
Otepa_AZ_cross_race,"Drammen_1,2_C_Sp_L",3.8506329007046527,0-4537.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.8459557804986133,0.0-4537.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,3.1129837852802806,2269.0-6806.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,16.020432256695063,4537.0-9074.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,9.508229477239839,6806.0-11343.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.8809872434553028,9074.0-13611.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,5.5767970967272475,11343.0-15880.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,12.234011944301818,13611.0-18148.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,8.986497660455548,15880.0-20417.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.4742284459064754,18148.0-22685.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,11.158165525646744,20417.0-24954.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,10.400512480082803,22685.0-27222.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,7.488942102381192,24954.0-29491.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,2.073874476109832,27222.0-31759.0
Otepa_AZ_cross_race,Holmenkollen_30_C_Mst_L2017-03-12.gpx,4.668179299488285,29491.0-34028.0
Otepa_AZ_cross_race,"Lahti_1,3_C_TSp_L",3.29697689638915,0-4537.0
Otepa_AZ_cross_race,"Lahti_1,4_C_Sp_L",4.657115996976332,0-4537.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,2.9805317347445444,0.0-4537.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,3.880076344166578,2269.0-6806.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.438604980275738,4537.0-9074.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.2543846074756315,6806.0-11343.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,5.931598559788215,9074.0-13611.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,3.958168845802601,11343.0-15880.0
Otepa_AZ_cross_race,Lahti_10_C_Ind_L,4.268264931058503,13611.0-18148.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.5638776993427865,0.0-4537.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.746101694865989,2269.0-6806.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,2.0506769518528514,4537.0-9074.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.3040496236552097,6806.0-11343.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,3.8089762749613327,9074.0-13611.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.200731485835862,11343.0-15880.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.448825784099794,13611.0-18148.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,6.36154273631046,15880.0-20417.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,7.298130443996583,18148.0-22685.0
Otepa_AZ_cross_race,Lahti_15_Skiathlon_L,4.769434905188603,20417.0-24954.0
Otepa_AZ_cross_race,"Lahti_5_C_Relay_L_2,5kmx2_Class",3.9906479680987297,0-4537.0
Otepa_AZ_cross_race,"Lahti_5_C_Relay_L_2,5kmx2_Free",4.909936562113886,0-4537.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,35.14374628880414,0.0-4537.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,65.19960475968587,2269.0-6806.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,55.62809128051815,4537.0-9074.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,28.964723252803065,6806.0-11343.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,7.33237328843692,9074.0-13611.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,42.60070518415456,11343.0-15880.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,11.536530545979003,13611.0-18148.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,30.875843042885144,15880.0-20417.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,18.246341063374615,18148.0-22685.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,7.201842393652275,20417.0-24954.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.1991589828238889,22685.0-27222.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.6165578716792774,24954.0-29491.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.1161086100972353,27222.0-31759.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,2.316490287753441,29491.0-34028.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,0.992330050706303,31759.0-36297.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,1.926224578418308,34028.0-38565.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,141.0439522494928,36297.0-40834.0
Otepa_AZ_cross_race,Nor_LiHam_AZ_roller_climb,52.68985863633593,38565.0-43102.0
Otepa_AZ_cross_race,"PyeongChang_1,4_C_Sp_L",4.757170337544411,0-4537.0
Otepa_AZ_cross_race,"PyeongChang_1,4_C_TSp_L",4.558945024342501,0-4537.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,3.865360408025155,0.0-4537.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,3.07159559941275,2269.0-6806.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,4.081775520394989,4537.0-9074.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,4.495950506818018,6806.0-11343.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,2.83630001205433,9074.0-13611.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,2.531514263476098,11343.0-15880.0
Otepa_AZ_cross_race,PyeongChang_15_Skiathlon_L,2.852499103713013,13611.0-18148.0
Otepa_AZ_cross_race,St-Pete_AZ_imit,3.39662155363081,0.0-4537.0
Otepa_AZ_cross_race,St-Pete_AZ_imit,3.1819536789526404,2269.0-6806.0
